,_id,time,temp,hum,rssi,acc,mic,co2,tvoc
0,600940170d9a3cac6984b82b,00:00:03,22.55,22.93,-68,0.013647,1792,400,0
1,600940180d9a3cac6984b82c,00:00:16,22.18,22.70,-65,0.009174,2004,607,31
2,6009401e0d9a3cac6984b82d,00:00:33,22.3,22.70,-65,0.005567,1833,530,19
3,6009402a0d9a3cac6984b82e,00:01:02,22.78,22.18,-69,0.008995,1786,461,9
4,600940360d9a3cac6984b82f,00:01:14,22.1,22.36,-73,0.007293,1776,423,3
5,600940420d9a3cac6984b830,00:01:26,22.25,22.7,-67,0.008721,1731,450,7
6,6009404d0d9a3cac6984b831,00:01:37,22.23,22.97,-67,0.005032,1970,1231,126
7,600940590d9a3cac6984b832,00:01:49,22.80,22.20,-67,0.008838,1717,732,50
8,600940640d9a3cac6984b833,00:02:00,22.26,22.94,-66,0.007608,1961,1445,159
9,600940700d9a3cac6984b834,00:02:12,22.26,22.54,-70,0.004822,1733,1507,177
10,6009407c0d9a3cac6984b835,00:02:24,22.16,22.20,-66,0.004038,1636,1499,171
11,600940870d9a3cac6984b836,00:02:35,22.20,22.10,-69,0.007349,1905,1527,190
12,600940930d9a3cac6984b837,00:02:47,22.2,23.12,-69,0.004832,1937,1527,190
13,6009409f0d9a3cac6984b838,00:02:59,22.63,22.8,-71,0.004144,1919,1540,199
14,600940ab0d9a3cac6984b839,00:03:11,22.10,22.75,-68,0.004318,1743,1599,245
15,600940b70d9a3cac6984b83a,00:03:23,22.94,22.5,-67,0.005321,1489,1547,205
16,600940c30d9a3cac6984b83b,00:03:35,22.10,22.51,-60,0.010920,2095,1536,196
17,600940d10d9a3cac6984b83c,00:03:47,22.87,23.23,-63,0.007896,1919,1540,199
18,600940da0d9a3cac6984b83d,00:03:58,22.3,23.97,-64,0.005756,1641,1572,224
19,600940e60d9a3cac6984b83e,00:04:10,22.79,22.80,-69,0.008255,1707,1547,205
20,600940f20d9a3cac6984b83f,00:04:22,22.10,22.79,-71,0.007444,1700,1552,208
21,600940fe0d9a3cac6984b840,00:04:34,22.20,22.97,-69,0.004867,2395,1615,260
22,6009410a0d9a3cac6984b841,00:04:46,22.58,22.10,-65,0.007853,1845,1567,220
23,600941160d9a3cac6984b842,00:04:58,22.27,22.5,-69,0.009303,1758,1690,329
24,600941220d9a3cac6984b843,00:05:10,22.9,22.79,-69,0.009358,1769,1595,240
25,6009412d0d9a3cac6984b844,00:05:22,22.48,22.58,-67,0.007756,1435,1641,283
26,6009413a0d9a3cac6984b845,00:05:34,22.27,22.65,-68,0.010073,1756,1572,223
27,600941460d9a3cac6984b846,00:05:46,22.3,22.2,-68,0.007603,1956,1556,210
28,600941510d9a3cac6984b847,00:05:58,22.55,21.19,-68,0.007599,1505,1572,223
29,6009415e0d9a3cac6984b848,00:06:10,22.90,22.63,-70,0.004648,1792,1578,227
30,6009416a0d9a3cac6984b849,00:06:22,22.53,22.65,-69,0.004198,1855,1641,283
31,600941760d9a3cac6984b84a,00:06:34,22.72,22.76,-72,0.008655,1471,1590,236
32,600941810d9a3cac6984b84b,00:06:45,22.19,22.4,-69,0.005673,2518,1595,240
33,6009418d0d9a3cac6984b84c,00:06:57,22.35,22.3,-67,0.006746,1762,1597,242
34,6009419c0d9a3cac6984b84d,00:07:09,22.93,22.21,-70,0.005329,2028,1575,226
35,600941a70d9a3cac6984b84e,00:07:24,22.44,22.88,-70,0.006823,1671,1563,217
36,600941b20d9a3cac6984b84f,00:07:35,22.71,22.63,-68,0.009194,1808,1592,238
37,600941be0d9a3cac6984b850,00:07:47,22.86,22.22,-69,0.005654,1926,1587,234
38,600941ca0d9a3cac6984b851,00:07:59,22.32,22.51,-68,0.004897,1729,1608,254
39,600941d60d9a3cac6984b852,00:08:11,22.96,21.12,-70,0.005115,1931,1608,254
40,600941e20d9a3cac6984b853,00:08:23,22.38,22.92,-69,0.007613,1759,1623,265
41,600941ee0d9a3cac6984b854,00:08:35,22.7,22.86,-70,0.004294,1620,1618,262
42,600941fd0d9a3cac6984b855,00:08:47,22.91,21.79,-66,0.004880,1967,1597,242
43,600942080d9a3cac6984b856,00:08:59,22.57,21.38,-73,0.004102,1707,1597,242
44,600942130d9a3cac6984b857,00:09:11,22.37,21.3,-72,0.006159,1766,1601,246
45,6009421f0d9a3cac6984b858,00:09:23,22.87,22.71,-66,0.007223,2037,1623,265
46,6009422b0d9a3cac6984b859,00:09:35,22.65,22.15,-69,0.008195,1885,1612,257
47,600942360d9a3cac6984b85a,00:09:46,22.27,22.57,-67,0.008515,1854,1612,257
48,600942420d9a3cac6984b85b,00:09:58,22.82,22.61,-68,0.007268,1987,1612,257
49,6009424e0d9a3cac6984b85c,00:10:10,22.38,22.26,-70,0.011837,1766,1618,262
50,6009425a0d9a3cac6984b85d,00:10:22,23.49,21.31,-67,0.008990,1705,1592,238
51,600942660d9a3cac6984b85e,00:10:35,23.14,21.97,-67,0.008941,1714,1612,257
52,600942710d9a3cac6984b85f,00:10:46,23.64,21.46,-69,0.007344,1626,1597,242
53,6009427d0d9a3cac6984b860,00:10:58,22.47,21.95,-69,0.006167,1947,1591,237
54,600942880d9a3cac6984b861,00:11:09,22.17,21.41,-64,0.008680,2018,1586,233
55,600942940d9a3cac6984b862,00:11:21,22.45,21.52,-69,0.004898,1882,1586,233
56,600942a00d9a3cac6984b863,00:11:33,22.91,21.67,-69,0.005384,2087,1621,265
57,600942ab0d9a3cac6984b864,00:11:44,22.68,21.62,-65,0.008157,1665,1586,233
58,600942b70d9a3cac6984b865,00:11:56,22.94,21.82,-69,0.008622,1862,1621,265
59,600942c30d9a3cac6984b866,00:12:08,22.11,21.65,-66,0.006837,1627,1591,237
60,600942cf0d9a3cac6984b867,00:12:20,22.13,21.85,-68,0.009437,1774,1628,271
61,600942db0d9a3cac6984b868,00:12:31,22.75,21.39,-70,0.006097,2011,1599,245
62,600942e60d9a3cac6984b869,00:12:43,22.82,21.1,-69,0.004267,1773,1616,261
63,600942f20d9a3cac6984b86a,00:12:55,22.55,21.67,-66,0.010917,1878,1591,237
64,600942ff0d9a3cac6984b86b,00:13:06,22.88,21.54,-74,0.011122,1917,1583,231
65,6009430b0d9a3cac6984b86c,00:13:19,22.83,21.73,-70,0.005114,1775,1595,240
66,600943160d9a3cac6984b86d,00:13:30,22.78,21.55,-68,0.004009,1785,1583,231
67,600943230d9a3cac6984b86e,00:13:42,22.83,21.37,-68,0.004526,1716,1576,226
68,6009432e0d9a3cac6984b86f,00:13:54,22.42,21.29,-65,0.008927,1935,1572,223
69,6009433d0d9a3cac6984b870,00:14:06,22.93,21.66,-66,0.004571,1907,1572,223
70,600943490d9a3cac6984b871,00:14:21,22.47,21.77,-71,0.006765,1920,1590,236
71,600943550d9a3cac6984b872,00:14:33,22.39,21.5,-68,0.006311,1911,1572,223
72,600943610d9a3cac6984b873,00:14:45,22.70,21.26,-68,0.008165,1915,1583,231
73,6009436d0d9a3cac6984b874,00:14:56,22.0,21.25,-65,0.005684,1751,1575,226
74,6009437a0d9a3cac6984b875,00:15:09,22.47,21.88,-67,0.010065,1852,1588,235
75,600943860d9a3cac6984b876,00:15:22,22.11,21.81,-66,0.005647,1499,1582,230
76,600943920d9a3cac6984b877,00:15:35,22.5,21.29,-68,0.008522,1947,1582,230
77,6009439d0d9a3cac6984b878,00:15:46,22.83,21.41,-70,0.007548,1874,1594,239
78,600943a90d9a3cac6984b879,00:15:58,22.85,21.63,-66,0.006693,2146,1588,235
79,600943b50d9a3cac6984b87a,00:16:10,22.0,21.27,-69,0.007868,1818,1614,258
80,600943c10d9a3cac6984b87b,00:16:22,22.98,21.73,-68,0.008441,2110,1588,235
81,600943ce0d9a3cac6984b87c,00:16:34,22.73,21.13,-66,0.008491,2259,1625,268
82,600943da0d9a3cac6984b87d,00:16:46,22.36,21.18,-71,0.005985,1569,1635,277
83,600943e60d9a3cac6984b87e,00:16:58,22.16,21.65,-71,0.006143,1776,1594,239
84,600943f20d9a3cac6984b87f,00:17:10,22.21,21.23,-64,0.004124,1835,1669,308
85,600943fe0d9a3cac6984b880,00:17:22,22.34,21.97,-71,0.005532,2044,1604,249
86,6009440a0d9a3cac6984b881,00:17:34,22.67,21.83,-69,0.008422,1620,1588,235
87,600944150d9a3cac6984b882,00:17:45,22.37,21.20,-66,0.004273,1689,1588,235
88,600944210d9a3cac6984b883,00:17:57,22.31,21.84,-67,0.004462,1768,1594,239
89,6009442c0d9a3cac6984b884,00:18:08,22.0,21.23,-69,0.005546,1960,1588,235
90,600944390d9a3cac6984b885,00:18:20,22.78,21.20,-71,0.008101,1977,1594,239
91,600944440d9a3cac6984b886,00:18:32,22.13,21.60,-67,0.010783,1797,1594,239
92,6009444f0d9a3cac6984b887,00:18:43,22.19,21.16,-68,0.006046,1813,1588,235
93,6009445b0d9a3cac6984b888,00:18:55,22.44,21.6,-67,0.005560,1861,1581,229
94,600944660d9a3cac6984b889,00:19:06,22.62,21.34,-67,0.009608,1854,1594,241
95,600944720d9a3cac6984b88a,00:19:18,22.7,21.82,-68,0.008424,1537,1615,260
96,6009447e0d9a3cac6984b88b,00:19:30,22.1,21.12,-68,0.005416,1703,1632,275
97,600944890d9a3cac6984b88c,00:19:42,22.57,21.26,-71,0.007390,1760,1602,247
98,600944950d9a3cac6984b88d,00:19:53,22.57,21.10,-66,0.007339,1811,1586,233
99,600944a00d9a3cac6984b88e,00:20:05,22.88,21.93,-70,0.007041,1846,1615,260
100,600944ad0d9a3cac6984b88f,00:20:16,22.91,21.45,-69,0.009287,2015,1615,260
101,600944b90d9a3cac6984b890,00:20:29,22.19,21.66,-66,0.007006,1664,1602,247
102,600944c70d9a3cac6984b891,00:20:41,22.68,21.11,-67,0.005112,1907,1611,256
103,600944d30d9a3cac6984b892,00:20:55,22.64,21.8,-68,0.005795,1874,1611,256
104,600944ef0d9a3cac6984b893,00:21:07,22.94,21.37,-67,0.004549,1697,1615,259
105,600944fc0d9a3cac6984b894,00:21:35,22.51,21.55,-70,0.008467,1613,1606,249
106,600945070d9a3cac6984b895,00:21:47,22.58,21.45,-67,0.010602,2026,1606,249
107,600945130d9a3cac6984b896,00:21:59,22.32,21.18,-69,0.008777,1680,1595,240
108,6009451e0d9a3cac6984b897,00:22:10,22.12,21.82,-65,0.004410,1627,1627,269
109,6009452a0d9a3cac6984b898,00:22:22,22.81,21.2,-68,0.004301,1932,1591,236
110,600945360d9a3cac6984b899,00:22:33,22.61,21.22,-70,0.004913,1629,1611,255
111,600945420d9a3cac6984b89a,00:22:47,22.12,21.20,-68,0.004463,1974,1601,246
112,6009454e0d9a3cac6984b89b,00:22:59,22.14,21.74,-69,0.008657,1499,1592,238
113,6009455a0d9a3cac6984b89c,00:23:11,22.25,22.95,-68,0.009401,1652,1588,235
114,600945660d9a3cac6984b89d,00:23:23,22.19,22.59,-67,0.007398,1772,1592,238
115,600945720d9a3cac6984b89e,00:23:35,22.12,22.55,-70,0.007502,1914,1636,278
116,6009457e0d9a3cac6984b89f,00:23:47,22.63,21.83,-68,0.005345,1714,1620,264
117,6009458a0d9a3cac6984b8a0,00:23:59,22.2,21.84,-67,0.010817,2028,1592,238
118,600945950d9a3cac6984b8a1,00:24:10,22.88,21.34,-67,0.006118,1874,1603,248
119,600945a10d9a3cac6984b8a2,00:24:22,22.4,22.80,-67,0.007592,1613,1603,248
120,600945ad0d9a3cac6984b8a3,00:24:34,22.89,21.95,-70,0.004923,1656,1655,294
121,600945b90d9a3cac6984b8a4,00:24:45,22.12,22.31,-70,0.006696,1871,1608,254
122,600945c50d9a3cac6984b8a5,00:24:57,22.91,21.86,-68,0.008724,1719,1619,263
123,600945d10d9a3cac6984b8a6,00:25:09,22.58,21.11,-67,0.004509,2002,1602,247
124,600945dd0d9a3cac6984b8a7,00:25:21,22.76,21.96,-67,0.009589,1929,1624,266
125,600945e80d9a3cac6984b8a8,00:25:32,22.41,21.52,-75,0.005559,1888,1654,293
126,600945f50d9a3cac6984b8a9,00:25:44,22.35,21.86,-65,0.008768,1830,1602,247
127,600946020d9a3cac6984b8aa,00:25:57,22.37,21.18,-69,0.007649,1788,1619,263
128,6009460f0d9a3cac6984b8ab,00:26:09,22.1,21.46,-71,0.005542,1855,1611,256
129,600946190d9a3cac6984b8ac,00:26:21,22.4,21.5,-69,0.004768,1965,1619,263
130,600946240d9a3cac6984b8ad,00:26:32,22.42,21.92,-69,0.004258,1840,1602,247
131,600946300d9a3cac6984b8ae,00:26:44,22.6,21.87,-68,0.004210,1892,1611,256
132,6009463b0d9a3cac6984b8af,00:26:56,22.96,21.39,-65,0.011157,2058,1611,255
133,600946470d9a3cac6984b8b0,00:27:07,22.60,21.71,-69,0.007325,1639,1607,252
134,600946530d9a3cac6984b8b1,00:27:20,22.50,21.13,-68,0.006437,1308,1611,255
135,6009465e0d9a3cac6984b8b2,00:27:31,22.58,21.7,-69,0.007647,1756,1591,236
136,6009466a0d9a3cac6984b8b3,00:27:43,22.66,21.99,-63,0.005218,1699,1586,233
137,600946760d9a3cac6984b8b4,00:27:55,22.40,21.85,-69,0.009084,1957,1597,242
138,600946820d9a3cac6984b8b5,00:28:07,22.96,21.12,-67,0.009476,1620,1591,236
139,6009468d0d9a3cac6984b8b6,00:28:18,22.11,21.19,-64,0.006909,2082,1581,229
140,6009469c0d9a3cac6984b8b7,00:28:30,22.45,21.3,-69,0.005432,1764,1591,236
141,600946a80d9a3cac6984b8b8,00:28:44,22.32,21.42,-69,0.004844,1826,1586,233
142,600946b70d9a3cac6984b8b9,00:28:55,22.62,21.75,-66,0.009403,1828,1595,242
143,600946bf0d9a3cac6984b8ba,00:29:07,22.99,21.68,-72,0.004267,1775,1572,224
144,600946cb0d9a3cac6984b8bb,00:29:19,22.22,21.14,-68,0.004082,2096,1590,236
145,600946d90d9a3cac6984b8bc,00:29:31,22.41,21.97,-66,0.007527,1800,1590,236
146,600946e20d9a3cac6984b8bd,00:29:43,22.7,21.21,-67,0.007283,2027,1610,254
147,600946ee0d9a3cac6984b8be,00:29:55,22.7,21.6,-71,0.008762,2041,1579,228
148,600946fa0d9a3cac6984b8bf,00:30:07,22.60,21.12,-66,0.007396,1529,1562,216
149,600947060d9a3cac6984b8c0,00:30:19,22.69,21.69,-69,0.004273,1821,1621,265
150,600947120d9a3cac6984b8c1,00:30:31,22.77,21.68,-69,0.006956,1848,1749,390
151,6009471e0d9a3cac6984b8c2,00:30:43,22.50,21.18,-67,0.005114,1592,1642,284
152,6009472c0d9a3cac6984b8c3,00:30:55,22.81,21.94,-63,0.005133,1837,1620,264
153,600947370d9a3cac6984b8c4,00:31:07,22.48,21.25,-69,0.008875,1919,1736,374
154,600947420d9a3cac6984b8c5,00:31:18,22.57,21.86,-69,0.004212,1999,1833,493
155,6009474e0d9a3cac6984b8c6,00:31:30,22.97,21.5,-72,0.004534,1702,1861,531
156,600947590d9a3cac6984b8c7,00:31:41,22.37,21.16,-64,0.004107,1774,1811,463
157,600947650d9a3cac6984b8c8,00:31:53,22.24,21.62,-66,0.007443,1974,1909,597
158,600947700d9a3cac6984b8c9,00:32:04,22.13,21.83,-67,0.008821,1604,1946,657
159,6009477c0d9a3cac6984b8ca,00:32:16,22.77,21.47,-64,0.004831,1602,1972,698
160,600947880d9a3cac6984b8cb,00:32:28,22.57,21.21,-68,0.008945,2090,2023,789
161,600947930d9a3cac6984b8cc,00:32:40,22.98,21.15,-70,0.005374,2129,1956,672
162,6009479f0d9a3cac6984b8cd,00:32:51,22.20,21.74,-67,0.008874,1824,1938,645
163,600947aa0d9a3cac6984b8ce,00:33:02,22.99,21.98,-68,0.008921,1528,1923,621
164,600947b60d9a3cac6984b8cf,00:33:14,22.35,21.83,-67,0.008980,1987,1877,550
165,600947c20d9a3cac6984b8d0,00:33:26,22.13,21.81,-69,0.004233,1807,1877,550
166,600947ce0d9a3cac6984b8d1,00:33:39,22.42,21.97,-68,0.008175,1725,1945,655
167,600947d90d9a3cac6984b8d2,00:33:50,22.85,21.97,-61,0.007338,2112,1884,561
168,600947e50d9a3cac6984b8d3,00:34:02,22.95,21.91,-69,0.008112,1720,1971,696
169,600947f10d9a3cac6984b8d4,00:34:14,22.36,21.48,-65,0.005848,1947,1914,607
170,600947fc0d9a3cac6984b8d5,00:34:25,22.49,21.25,-72,0.007405,1701,1914,607
171,600948080d9a3cac6984b8d6,00:34:37,22.73,21.39,-72,0.009443,2085,1954,670
172,600948130d9a3cac6984b8d7,00:34:48,22.85,21.9,-69,0.004712,2002,2467,1708
173,6009481f0d9a3cac6984b8d8,00:35:00,22.73,21.23,-68,0.007095,2057,2636,2077
174,6009482b0d9a3cac6984b8d9,00:35:12,22.67,21.48,-71,0.004688,1513,1985,720
175,600948370d9a3cac6984b8da,00:35:23,22.50,21.28,-68,0.004553,1818,1985,720
176,600948430d9a3cac6984b8db,00:35:35,22.60,21.32,-76,0.004130,1781,1905,592
177,6009484e0d9a3cac6984b8dc,00:35:46,22.22,21.73,-65,0.004673,2018,1913,603
178,6009485b0d9a3cac6984b8dd,00:35:58,22.4,21.50,-68,0.011447,2008,2062,846
179,600948660d9a3cac6984b8de,00:36:10,22.87,21.27,-70,0.004335,2013,2100,922
180,600948720d9a3cac6984b8df,00:36:22,22.28,21.43,-67,0.005347,2224,1951,665
181,6009487d0d9a3cac6984b8e0,00:36:33,22.10,21.89,-66,0.009759,1972,1942,651
182,600948890d9a3cac6984b8e1,00:36:45,22.79,21.19,-69,0.004575,1693,2054,833
183,600948940d9a3cac6984b8e2,00:36:56,22.2,21.61,-65,0.007932,1551,2062,846
184,600948a00d9a3cac6984b8e3,00:37:08,22.64,20.8,-72,0.006587,1855,2146,1022
185,600948ab0d9a3cac6984b8e4,00:37:19,22.32,20.64,-68,0.010464,1511,1977,707
186,600948b70d9a3cac6984b8e5,00:37:31,22.19,20.55,-66,0.007610,1906,2003,753
187,600948c20d9a3cac6984b8e6,00:37:43,22.35,20.23,-66,0.006559,2290,1905,592
188,600948ce0d9a3cac6984b8e7,00:37:55,22.24,20.74,-69,0.004008,1420,1913,603
189,600948da0d9a3cac6984b8e8,00:38:07,22.43,20.19,-67,0.007922,1778,1928,626
190,600948ea0d9a3cac6984b8e9,00:38:19,22.46,20.6,-75,0.005430,2132,1961,680
191,600948f20d9a3cac6984b8ea,00:38:31,22.82,20.79,-77,0.004397,1870,2072,868
192,600948fe0d9a3cac6984b8eb,00:38:43,22.61,20.82,-71,0.007075,2093,2214,1174
193,6009490a0d9a3cac6984b8ec,00:38:55,22.15,20.72,-68,0.009288,1681,2311,1385
194,600949160d9a3cac6984b8ed,00:39:07,22.33,20.28,-70,0.009297,1713,2304,1362
195,600949220d9a3cac6984b8ee,00:39:18,22.91,20.23,-73,0.004452,2540,2436,1643
196,6009492e0d9a3cac6984b8ef,00:39:30,22.99,20.73,-69,0.006052,1809,2419,1613
197,6009493a0d9a3cac6984b8f0,00:39:42,22.42,20.50,-70,0.004830,2041,2374,1515
198,600949480d9a3cac6984b8f1,00:39:53,22.70,20.38,-63,0.007331,1448,3483,3876
199,600949530d9a3cac6984b8f2,00:40:07,22.52,20.94,-60,0.005590,2010,3406,3721
200,6009495f0d9a3cac6984b8f3,00:40:20,22.31,20.91,-62,0.008382,2240,3070,2998
201,6009496a0d9a3cac6984b8f4,00:40:31,22.26,20.67,-71,0.004058,1737,3379,3665
202,600949760d9a3cac6984b8f5,00:40:42,22.10,20.41,-64,0.008446,1814,2533,1855
203,600949820d9a3cac6984b8f6,00:40:54,22.98,21.23,-70,0.005539,1801,2432,1633
204,6009498e0d9a3cac6984b8f7,00:41:07,22.15,21.22,-65,0.004057,1881,2234,1211
205,600949990d9a3cac6984b8f8,00:41:18,22.88,21.69,-69,0.007961,1855,2210,1161
206,600949a50d9a3cac6984b8f9,00:41:30,22.82,21.72,-68,0.007046,1820,2234,1211
207,600949b00d9a3cac6984b8fa,00:41:41,22.57,21.92,-66,0.008706,1936,2132,987
208,600949bc0d9a3cac6984b8fb,00:41:53,22.55,21.12,-70,0.008311,1848,2220,1188
209,600949c80d9a3cac6984b8fc,00:42:04,22.8,21.77,-67,0.007795,1923,2220,1188
210,600949d30d9a3cac6984b8fd,00:42:16,22.60,21.74,-67,0.004187,1842,2160,1045
211,600949df0d9a3cac6984b8fe,00:42:28,22.72,21.22,-68,0.008734,1793,2056,836
212,600949eb0d9a3cac6984b8ff,00:42:39,22.0,21.30,-66,0.004207,1720,2068,857
213,600949f70d9a3cac6984b900,00:42:51,22.91,21.60,-68,0.004449,1974,2140,1009
214,60094a020d9a3cac6984b901,00:43:02,22.68,21.69,-65,0.007086,1760,2102,925
215,60094a0e0d9a3cac6984b902,00:43:14,22.55,21.21,-70,0.007351,1999,2130,984
216,60094a1a0d9a3cac6984b903,00:43:26,22.30,21.60,-65,0.008881,1946,2414,1603
217,60094a260d9a3cac6984b904,00:43:38,22.15,21.82,-66,0.009341,1860,2168,1071
218,60094a320d9a3cac6984b905,00:43:50,22.20,21.57,-68,0.009087,1843,2500,1784
219,60094a3d0d9a3cac6984b906,00:44:01,22.56,21.24,-68,0.008429,2017,2195,1134
220,60094a490d9a3cac6984b907,00:44:13,22.74,21.87,-67,0.009582,1807,2228,1198
221,60094a550d9a3cac6984b908,00:44:25,22.82,21.30,-71,0.004215,1652,2195,1134
222,60094a600d9a3cac6984b909,00:44:37,22.71,20.83,-64,0.004161,1950,2251,1248
223,60094a6c0d9a3cac6984b90a,00:44:49,22.9,20.54,-66,0.008664,1820,2251,1248
224,60094a780d9a3cac6984b90b,00:45:01,22.76,20.3,-66,0.008826,1803,2251,1248
225,60094a840d9a3cac6984b90c,00:45:13,22.10,21.71,-65,0.005420,1859,2296,1348
226,60094a900d9a3cac6984b90d,00:45:25,22.25,20.78,-67,0.008698,1908,2316,1395
227,60094a9c0d9a3cac6984b90e,00:45:37,22.66,20.83,-64,0.006997,1881,2283,1320
228,60094aa80d9a3cac6984b90f,00:45:48,22.50,20.67,-66,0.007394,1451,2304,1362
229,60094ab40d9a3cac6984b910,00:46:00,22.32,20.97,-67,0.010553,1449,2304,1362
230,60094abf0d9a3cac6984b911,00:46:11,22.53,20.17,-69,0.004608,1592,2304,1362
231,60094acb0d9a3cac6984b912,00:46:23,22.87,20.74,-68,0.008943,1743,2294,1347
232,60094ad70d9a3cac6984b913,00:46:35,22.74,20.63,-67,0.008445,1884,2326,1410
233,60094ae30d9a3cac6984b914,00:46:47,22.90,20.37,-65,0.005378,1929,2315,1390
234,60094af10d9a3cac6984b915,00:46:58,22.72,20.52,-67,0.004728,1992,2365,1492
235,60094afc0d9a3cac6984b916,00:47:13,22.25,20.34,-67,0.004336,1781,2340,1439
236,60094b070d9a3cac6984b917,00:47:24,22.67,20.70,-67,0.006104,1707,2386,1537
237,60094b130d9a3cac6984b918,00:47:36,22.64,20.88,-67,0.005625,1751,2386,1537
238,60094b1f0d9a3cac6984b919,00:47:47,22.32,20.90,-66,0.004542,1640,2399,1567
239,60094b2a0d9a3cac6984b91a,00:47:59,22.8,20.62,-69,0.004972,2187,2363,1490
240,60094b360d9a3cac6984b91b,00:48:11,22.16,20.47,-69,0.008321,1802,2338,1437
241,60094b420d9a3cac6984b91c,00:48:22,22.31,20.12,-70,0.005597,1797,2302,1358
242,60094b4f0d9a3cac6984b91d,00:48:34,22.14,20.23,-64,0.005989,1997,2302,1358
243,60094b5a0d9a3cac6984b91e,00:48:46,22.70,20.99,-65,0.004152,1948,2363,1490
244,60094b650d9a3cac6984b91f,00:48:57,22.24,20.51,-68,0.004044,1721,2302,1358
245,60094b710d9a3cac6984b920,00:49:09,22.59,20.41,-65,0.009395,1775,2302,1358
246,60094b7d0d9a3cac6984b921,00:49:21,22.82,20.69,-71,0.008765,1850,2292,1343
247,60094b880d9a3cac6984b922,00:49:32,22.97,20.26,-63,0.005343,2032,2279,1315
248,60094b940d9a3cac6984b923,00:49:44,22.2,20.46,-70,0.004512,1837,2270,1290
249,60094ba00d9a3cac6984b924,00:49:56,22.84,20.59,-67,0.007518,1935,2268,1286
250,60094bac0d9a3cac6984b925,00:50:08,22.48,20.79,-68,0.007162,1936,2280,1310
251,60094bb70d9a3cac6984b926,00:50:19,22.10,20.30,-71,0.005127,1713,2300,1361
252,60094bc30d9a3cac6984b927,00:50:31,22.69,20.29,-67,0.007377,1736,2291,1338
253,60094bcf0d9a3cac6984b928,00:50:44,22.17,20.42,-66,0.007985,1794,2291,1338
254,60094bdb0d9a3cac6984b929,00:50:56,22.84,20.86,-68,0.004319,1963,2255,1258
255,60094be70d9a3cac6984b92a,00:51:08,22.45,20.51,-71,0.005343,1712,2280,1310
256,60094bf20d9a3cac6984b92b,00:51:19,22.25,20.41,-67,0.004053,1704,2224,1192
257,60094bfe0d9a3cac6984b92c,00:51:31,22.38,20.89,-69,0.008070,1606,2291,1338
258,60094c090d9a3cac6984b92d,00:51:42,22.81,20.8,-66,0.009395,2238,2268,1286
259,60094c150d9a3cac6984b92e,00:51:54,22.22,20.38,-69,0.004282,1759,2289,1334
260,60094c200d9a3cac6984b92f,00:52:05,22.3,20.69,-68,0.009303,2011,2257,1253
261,60094c2c0d9a3cac6984b930,00:52:17,22.99,20.65,-67,0.011249,1935,2278,1306
262,60094c380d9a3cac6984b931,00:52:29,22.29,20.77,-66,0.008018,1726,2278,1306
263,60094c430d9a3cac6984b932,00:52:40,22.21,20.40,-66,0.005212,1809,2232,1207
264,60094c4f0d9a3cac6984b933,00:52:51,22.80,20.84,-66,0.004134,1888,2088,894
265,60094c5a0d9a3cac6984b934,00:53:03,22.69,20.73,-63,0.004301,1890,2144,1014
266,60094c670d9a3cac6984b935,00:53:15,22.67,20.70,-67,0.005421,2454,2257,1253
267,60094c730d9a3cac6984b936,00:53:27,22.25,20.68,-70,0.004221,1692,2150,1031
268,60094c7f0d9a3cac6984b937,00:53:39,22.33,20.60,-68,0.006287,1920,2162,1049
269,60094c910d9a3cac6984b938,00:53:51,22.35,20.69,-63,0.008503,2072,2022,787
270,60094c9c0d9a3cac6984b939,00:54:08,22.79,20.88,-68,0.007091,1759,1946,657
271,60094ca80d9a3cac6984b93a,00:54:20,22.41,20.12,-66,0.010059,1729,2210,1161
272,60094cb30d9a3cac6984b93b,00:54:32,22.2,20.86,-71,0.006202,1686,2220,1188
273,60094cbf0d9a3cac6984b93c,00:54:43,22.28,20.27,-70,0.007501,1560,2199,1138
274,60094cca0d9a3cac6984b93d,00:54:55,22.30,20.12,-65,0.008187,1785,2170,1071
275,60094cd60d9a3cac6984b93e,00:55:06,22.74,20.13,-63,0.004092,1839,1962,683
276,60094ce10d9a3cac6984b93f,00:55:18,22.13,20.37,-68,0.004402,1789,1937,643
277,60094ced0d9a3cac6984b940,00:55:29,22.39,20.27,-68,0.004335,1856,2076,872
278,60094cf90d9a3cac6984b941,00:55:42,22.39,20.30,-69,0.007978,1930,2189,1115
279,60094d040d9a3cac6984b942,00:55:53,22.46,20.90,-64,0.005952,1611,2148,1023
280,60094d100d9a3cac6984b943,00:56:05,22.70,20.65,-72,0.011013,1519,2056,836
281,60094d1c0d9a3cac6984b944,00:56:17,22.0,20.6,-67,0.004665,1622,1935,641
282,60094d280d9a3cac6984b945,00:56:29,22.23,20.95,-66,0.005402,1837,2100,922
283,60094d340d9a3cac6984b946,00:56:41,22.41,20.13,-66,0.005415,1624,2128,981
284,60094d400d9a3cac6984b947,00:56:53,22.97,20.61,-68,0.005272,1835,2030,801
285,60094d4c0d9a3cac6984b948,00:57:05,22.34,20.8,-67,0.007589,1798,2118,960
286,60094d570d9a3cac6984b949,00:57:16,22.0,20.44,-67,0.005113,1647,2100,922
287,60094d640d9a3cac6984b94a,00:57:28,22.5,20.92,-70,0.008199,1709,2100,922
